job3960	12422	0	457	145	96	inputPath2865		
job3961	12425	3	932	226	110	inputPath2866		
job3962	12430	5	73675493	0	80155776	inputPath2867		
job3963	12431	1	3158077616	13015	1040	inputPath2556		
job3964	12432	1	3158077616	16526	1307	inputPath2556		
job3965	12435	3	984	290	141	inputPath2868		
job3966	12440	5	598	150	101	inputPath2869		
job3967	12441	1	5060	0	827007	inputPath2870		
job3968	12442	1	40799758309	442781777	4986363	inputPath2858		
job3969	12452	10	57860716315	7260	28	inputPath2584		
job3970	12454	2	790	300	146	inputPath2871		
job3971	12454	0	725	211	96	inputPath2872		
job3972	12455	1	3158077616	13394	1055	inputPath2556		
job3973	12463	8	5963	7185	260	inputPath2873		
job3974	12468	5	15403	11014	408290217	inputPath2874		
job3975	12476	8	1050	377	147	inputPath2875		
job3976	12476	0	980	270	128	inputPath2876		
job3977	12478	2	1020	366	143	inputPath2877		
job3978	12479	1	649	401	67109811	inputPath2878		
job3979	12479	0	3895832	5243765	3009500	inputPath2879		
job3980	12503	24	22957768654	334469610	6963	inputPath2880		
job3981	12505	2	1	29	0	inputPath21		
job3982	12506	1	40708695706	0	47448978045	inputPath2881		
job3983	12508	2	3158067850	13603	1093	inputPath2556		
job3984	12509	1	16916	29301	30644	inputPath2724		
job3985	12509	0	206660	0	158445	inputPath2882		
job3986	12511	2	827198	0	812200	inputPath2883		
job3987	12511	0	3158067850	16438	1329	inputPath2556		
job3988	12512	1	15231	24747	25329	inputPath2724		
job3989	12512	0	3158067850	16075	1386	inputPath2556		
job3990	12516	4	130398	5330	2932	inputPath1986		
job3991	12516	0	3158077616	13229	1108	inputPath2556		
job3992	12517	1	7852604039	0	821	inputPath2884		
job3993	12519	2	4233153	37	244	inputPath23		
job3994	12520	1	193861773764	62864740897	777328772	inputPath2885		
job3995	12529	9	902	251	107	inputPath2886		
job3996	12529	0	995	275	131	inputPath2887		
job3997	12532	3	6648584101	0	831128	inputPath2619		
job3998	12533	1	1131	472	173	inputPath2888		
job3999	12534	1	528	42	358	inputPath2889		
job4000	12536	2	735	216	101	inputPath2890		
job4001	12537	1	3158077616	16859	1416	inputPath2556		
job4002	12540	3	1166	484	178	inputPath2891		
job4003	12541	1	3158077616	16408	1300	inputPath2556		
job4004	12542	1	80155967	24741982	1463545	inputPath2892		
job4005	12543	1	80155967	20284050	4991456	inputPath2891		
job4006	12544	1	80155967	30573375	6499786	inputPath2891		
job4007	12544	0	80155967	39613198	6625490	inputPath2891		
job4008	12545	1	80155967	24792194	5613699	inputPath2891		
job4009	12546	1	80155967	14028750	3983479	inputPath2891		
job4010	12546	0	83865619724	6201777	47358	inputPath2893		
job4011	12548	2	3158077616	16000	1321	inputPath2556		
job4012	12550	2	649	400	67109811	inputPath2894		
job4013	12550	0	83865619724	82277691736	21701432421	inputPath2892		
job4014	12551	1	83865619724	275343449	805305	inputPath2892		
job4015	12553	2	83865619724	15163004182	6269711735	inputPath2892		
job4016	12553	0	3158077616	18247	1507	inputPath2556		
job4017	12555	2	3158077616	19322	1520	inputPath2556		
job4018	12557	2	354110	0	18867	inputPath43		
job4019	12562	5	582	144	78	inputPath2895		
job4020	12563	1	814	256	113	inputPath2896		
job4021	12567	4	569	149	82	inputPath2897		
job4022	12568	1	452309868	1097983692	656468505	inputPath2898		
job4023	12574	6	18515	69	591	inputPath2899		
job4024	12576	2	505110	0	1093321	inputPath2900		
job4025	12578	2	534525156	950599835	941471	inputPath2901		
job4026	12580	2	1004	325	145	inputPath2902		
job4027	12583	3	172677094	0	8120066	inputPath9		
job4028	12587	4	1	49	0	inputPath21		
job4029	12594	7	180198	0	97658	inputPath2903		
job4030	12598	4	248753453	0	247320461	inputPath2904		
job4031	12601	3	125	0	2912318	inputPath2905		
job4032	12605	4	0	0	0	inputPath2906		
job4033	12607	2	3158077616	1488	694	inputPath2556		
job4034	12608	1	3158077616	2613	1024	inputPath2556		
job4035	12611	3	3158077616	2865	1039	inputPath2556		
job4036	12611	0	743	179	97	inputPath2907		
job4037	12612	1	3158077616	1410	689	inputPath2556		
job4038	12613	1	138	0	6387692	inputPath2908		
job4039	12614	1	1646595111	0	387133191	inputPath2719		
job4040	12625	11	649	419	67109811	inputPath2909		
job4041	12629	4	3158077616	1878	844	inputPath2556		
job4042	12635	6	739	184	102	inputPath2910		
job4043	12639	4	57860716315	7260	27	inputPath2584		
job4044	12646	7	3158067850	3651	1211	inputPath2556		
job4045	12647	1	354444375	0	2546	inputPath2911		
job4046	12648	1	2596470689	792708	116790	inputPath2910		
job4047	12649	1	3158077616	2106	854	inputPath2556		
job4048	12652	3	3158077616	3699	1098	inputPath2556		
job4049	12657	5	1093438	1001230	2547181	inputPath2912		
job4050	12659	2	314296451	7314	4252	inputPath2913		
job4051	12660	1	2912318	0	2491635	inputPath2914		
job4052	12662	2	777508778	155	22	inputPath2624		
job4053	12663	1	59270050999	36420143350	2159925	inputPath2915		
job4054	12664	1	1568998761	0	316370645	inputPath2719		
job4055	12665	1	1752664	0	479421765205	inputPath2916		
job4056	12679	14	778	236	96	inputPath2917		
job4057	12679	0	6387692	0	5358029	inputPath2918		
job4058	12681	2	3158077616	2115	885	inputPath2556		
job4059	12683	2	2364595	4121502	1418584	inputPath2919		
job4060	12683	0	3158067850	4260	1283	inputPath2556		
job4061	12686	3	29179063	35427868	21144868	inputPath2920		
job4062	12687	1	36678555249	115265057000	1666478834	inputPath2921		
job4063	12692	5	1646555775	1952702312	60668	inputPath2719		
job4064	12694	2	649	418	67109811	inputPath2922		
job4065	12695	1	212904437	0	3123352662	inputPath2923		
job4066	12720	25	1019	393	149	inputPath2924		
job4067	12720	0	3158067850	2335	895	inputPath2556		
job4068	12720	0	1000	295	133	inputPath2925		
job4069	12726	6	1098905474	0	250086498	inputPath2720		
job4070	12727	1	1026	333	152	inputPath2926		
job4071	12729	2	1110	498	168	inputPath2927		
job4072	12729	0	1	29	0	inputPath21		
job4073	12729	0	759	242	101	inputPath2928		
job4074	12732	3	804	111	309	inputPath2929		
job4075	12732	0	778	0	2115	inputPath2930		
job4076	12733	1	966	302	136	inputPath2931		
job4077	12741	8	3805715	42	285	inputPath2932		
job4078	12742	1	1053	405	153	inputPath2933		
job4079	12746	4	649	420	67109811	inputPath2934		
job4080	12750	4	4233153	37	244	inputPath23		
job4081	12751	1	1141	509	176	inputPath2935		
job4082	12756	5	566553108601	0	621800576005	inputPath2936		
job4083	12757	1	2306	2629	1475	inputPath2937		
job4084	12759	2	3179484159	11160666675	248290	inputPath2938		
job4085	12761	2	3158067850	4605	1306	inputPath2556		
job4086	12765	4	272	74	50	inputPath2939		
job4087	12766	1	15403	11095	213363913	inputPath2940		
job4088	12769	3	741	170	98	inputPath2941		
job4089	12769	0	422	105	68	inputPath2942		
job4090	12770	1	1766	79	55	inputPath2943		
job4091	12770	0	214037	0	106262	inputPath2944		
job4092	12770	0	751	181	103	inputPath2945		
job4093	12779	9	56542745204	0	55481052752	inputPath2946		
job4094	12780	1	84206	26258	11075	inputPath2947		
job4095	12780	0	340459317766	3144582686	30351363	inputPath2948		
job4096	12782	2	28795261875	46601763280	816795826	inputPath2949		
job4097	12785	3	3158077616	3469	1204	inputPath2556		
job4098	12786	1	616745	857024	224396	inputPath2950		
job4099	12787	1	3158077616	5669	1397	inputPath2556		
job4100	12792	5	923	229	122	inputPath2951		
job4101	12794	2	563	108	73	inputPath2952		
job4102	12795	1	3158077616	3843	1224	inputPath2556		
job4103	12797	2	3158077616	5661	1403	inputPath2556		
job4104	12798	1	3158077616	2765	1056	inputPath2556		
job4105	12798	0	3158077616	1477	709	inputPath2556		
job4106	12800	2	128	0	14256022	inputPath2953		
job4107	12801	1	116981	0	1339262	inputPath2954		
job4108	12802	1	782	239	129	inputPath2955		
job4109	12802	0	104372	0	105373	inputPath2956		
job4110	12803	1	844	457	134218935	inputPath2957		
job4111	12803	0	3158077616	1510	714	inputPath2556		
job4112	12811	8	11551148562	241030412	12314262	inputPath2958		
job4113	12830	19	3158077616	3005	1072	inputPath2556		
job4114	12836	6	156952	15029	812	inputPath2959		
job4115	12868	32	326	160	92	inputPath2960		
job4116	12869	1	3050397994	1092866821	236178375	inputPath2961		
job4117	12873	4	160083668936	0	91752625246	inputPath2945		
job4118	12873	0	3158067850	3992	1133	inputPath2556		
job4119	12874	1	3050397994	1095398817	236181382	inputPath2960		
job4120	12876	2	1	49	0	inputPath21		
job4121	12877	1	2709843934	2179865792	4167643	inputPath2962		
job4122	12879	2	3158067850	2177	912	inputPath2556		
job4123	12879	0	945	290	145	inputPath2963		
job4124	12881	2	3158077616	3963	1250	inputPath2556		
job4125	12883	2	3158067850	2130	870	inputPath2556		
job4126	12883	0	3158077616	2281	880	inputPath2556		
job4127	12886	3	1666	0	13771	inputPath2964		
job4128	12886	0	7370	0	0	inputPath34		
job4129	12888	2	57860716315	7293	27	inputPath2584		
job4130	12888	0	148039534474	137916666	2746943	inputPath2965		
job4131	12889	1	476	0	285	inputPath2966		
job4132	12890	1	549	0	26	inputPath1290		
job4133	12890	0	441391	0	26067	inputPath43		
job4134	12891	1	649	421	67109811	inputPath2967		
job4135	12893	2	14256022	0	6008200	inputPath2968		
job4136	12894	1	603	161	96	inputPath2969		
job4137	12895	1	3158077616	2459	922	inputPath2556		
job4138	12896	1	105564	0	99583	inputPath2970		
job4139	12898	2	15403	10966	178813282	inputPath2971		
job4140	12898	0	11325	0	26712	inputPath2972		
job4141	12899	1	3158077616	4647	1322	inputPath2556		
job4142	12900	1	17585533	15479969	877754	inputPath2973		
job4143	12901	1	246891857838	77479981049	1042797383	inputPath2974		
job4144	12902	1	246891857838	78260701192	1008764429	inputPath2973		
job4145	12905	3	1418775	2585093	1626942	inputPath2975		
job4146	12906	1	57270645	0	2486788	inputPath9		
job4147	12907	1	638195	1201	558	inputPath2974		
job4148	12910	3	4076551913	0	576065712	inputPath2715		
job4149	12910	0	4020314643	3269923691	46210	inputPath2715		
job4150	12911	1	20000627291	2320343166	2489110698	inputPath2747		
job4151	12911	0	1098905474	598977772	28748	inputPath2720		
job4152	12912	1	18515	81	70	inputPath2898		
job4153	12913	1	4020314643	3299207089	46847	inputPath2715		
job4154	12913	0	638195	1368282	777	inputPath2974		
job4155	12914	1	31529239	0	1726	inputPath2976		
job4156	12915	1	3158067850	4834	1344	inputPath2556		
job4157	12915	0	230635118425	0	337341846651	inputPath2977		
job4158	12917	2	4252	0	129401	inputPath2978		
job4159	12917	0	148092374193	195911184	2180503	inputPath2964		
job4160	12918	1	147982979585	15144507	310429	inputPath2964		
job4161	12919	1	148149400908	160107176	1699830	inputPath2964		
job4162	12920	1	149500274435	904852005	19230139	inputPath2964		
job4163	12927	7	791938	0	0	inputPath34		
job4164	12934	7	141	0	33704467	inputPath2979		
job4165	12935	1	26170	22308	10180	inputPath2980		
job4166	12936	1	1098905474	628564353	47081	inputPath2720		
job4167	12940	4	408	100	64	inputPath2981		
job4168	12941	1	1077	379	177	inputPath2982		
job4169	12942	1	981	303	148	inputPath2983		
job4170	12943	1	1568959425	1529612308	2791	inputPath2719		
job4171	12944	1	912	208	110	inputPath2984		
job4172	12950	6	929	213	113	inputPath2985		
job4173	12951	1	246891857838	95921421662	1588275194	inputPath2973		
job4174	12955	4	649	415	67109811	inputPath2986		
job4175	12955	0	476	0	264	inputPath2965		
job4176	12955	0	779	0	1280	inputPath2987		
job4177	12955	0	246891857838	92485894255	1883812709	inputPath2973		
job4178	12955	0	1054	399	181	inputPath2988		
job4179	12958	3	735	199	110	inputPath2989		
job4180	12960	2	1627210	2584761	1560007	inputPath2990		
job4181	12963	3	777779335	1414038020	230332289	inputPath2991		
job4182	12964	1	537362332	1069017583	801902393	inputPath2992		
job4183	12966	2	3158077616	3759	1243	inputPath2556		
job4184	12969	3	246891857838	253636304204	16461032057	inputPath2973		
job4185	12971	2	1	49	0	inputPath21		
job4186	12976	5	15800705280	0	19241079870	inputPath2993		
job4187	12976	0	3158067850	4217	1263	inputPath2556		
job4188	12983	7	939118	1887676	1052479	inputPath2994		
job4189	12985	2	246891857838	119897161461	2786851408	inputPath2973		
job4190	12987	2	3158067850	5926	1436	inputPath2556		
job4191	12992	5	246891857838	57505146896	496011903	inputPath2973		
job4192	12994	2	55891748317	10080640503	101025	inputPath2995		
job4193	12999	5	246891857838	109640465775	3181191458	inputPath2973		
job4194	13011	12	4233153	33	244	inputPath23		
job4195	13022	11	44810155988	464295762187	3085223	inputPath2996		
job4196	13029	7	28327	2603	2194	inputPath1166		
job4197	13033	4	1816071302	1885805025	90121	inputPath2719		
job4198	13033	0	4636658844	3625428708	118314	inputPath2715		
job4199	13035	2	1098905474	640374570	74848	inputPath2720		
job4200	13036	1	3158077616	5874	1442	inputPath2556		
job4201	13038	2	877946	0	8456255	inputPath2997		
job4202	13038	0	294437	0	168789	inputPath2998		
job4203	13041	3	5813908436	4998532753	4448128	inputPath2999		
job4204	13041	0	33704467	0	16039256	inputPath3000		
job4205	13046	5	64163795300	35218072396	235165455	inputPath3001		
job4206	13049	3	342608934638	0	23846193	inputPath2606		
job4207	13050	1	628	207	113	inputPath3002		
job4208	13050	0	193594272	18	2910	inputPath3003		
job4209	13051	1	649	418	67109811	inputPath3004		
job4210	13052	1	3158077616	1849	840	inputPath2556		
job4211	13054	2	3158077616	2929	1059	inputPath2556		
job4212	13054	0	1098905474	0	218099669	inputPath2720		
job4213	13055	1	604	186	105	inputPath3005		
job4214	13055	0	408	105	69	inputPath3006		
job4215	13057	2	578	133	79	inputPath3007		
job4216	13057	0	12289053769	32625122132	10109370900	inputPath3008		
job4217	13058	1	3158077616	2005	850	inputPath2556		
job4218	13062	4	903	260	134	inputPath3009		
job4219	13066	4	3158077616	3503	1210	inputPath2556		
job4220	13067	1	57860716315	7260	27	inputPath2584		
job4221	13068	1	3158077616	2356	875	inputPath2556		
job4222	13068	0	834	268	141	inputPath3010		
job4223	13068	0	3158067850	4185	1255	inputPath2556		
job4224	13069	1	473	191	107	inputPath3011		
job4225	13071	2	1	49	0	inputPath21		
job4226	13077	6	583	138	84	inputPath3012		
job4227	13079	2	3773434159	0	501222698	inputPath2715		
job4228	13079	0	754282073	2745892776	1271472290	inputPath3013		
job4229	13079	0	978	323	155	inputPath3014		
job4230	13081	2	999	335	158	inputPath3015		
job4231	13082	1	6648584101	0	876465	inputPath2619		
job4232	13104	22	649	418	67109811	inputPath3016		
job4233	13111	7	234884993	0	234957606	inputPath3017		
job4234	13113	2	3158077616	2482	885	inputPath2556		
job4235	13117	4	3158067850	3979	1133	inputPath2556		
job4236	13117	0	3158067850	2792	1048	inputPath2556		
job4237	13122	5	3158067850	4993	1330	inputPath2556		
job4238	13130	8	3158077616	5117	1347	inputPath2556		
job4239	13132	2	3158077616	4018	1252	inputPath2556		
job4240	13132	0	27795875255	257186030805	3342254957	inputPath3018		
job4241	13133	1	58361039171	321229942265	3389295436	inputPath3019		
job4242	13135	2	3158077616	2994	1063	inputPath2556		
job4243	13136	1	38104482152	422255308321	49335427551	inputPath3020		
job4244	13137	1	25482257801	212771119667	1749591328	inputPath3021		
job4245	13143	6	3158067850	5880	1438	inputPath2556		
job4246	13151	8	3158067850	4301	1271	inputPath2556		
job4247	13159	8	3158077616	6293	1449	inputPath2556		
job4248	13167	8	228574	0	12476	inputPath43		
job4249	13181	14	79358592	0	3786266	inputPath9		
job4250	13182	1	16530667317	32590117915	10109370900	inputPath3007		
job4251	13182	0	649	416	67109811	inputPath3022		
job4252	13193	11	945	241	124	inputPath3023		
job4253	13194	1	796682	0	5492560	inputPath3024		
job4254	13197	3	907	236	118	inputPath3025		
job4255	13198	1	1052	418	185	inputPath3026		
job4256	13200	2	117909820	0	10290	inputPath3027		
job4257	13202	2	2721558193	1886991731	1558252689	inputPath3028		
job4258	13204	2	2416624875	2990336296	1953824614	inputPath3029		
job4259	13207	3	1	49	0	inputPath21		
job4260	13212	5	46740	0	79112	inputPath3030		
job4261	13216	4	499691	425338	85330	inputPath3031		
job4262	13217	1	123	0	35766377	inputPath3032		
job4263	13225	8	763	202	112	inputPath3033		
job4264	13229	4	2721558193	1886288594	1558252689	inputPath3027		
job4265	13232	3	4233153	37	244	inputPath23		
job4266	13232	0	2289	0	8010	inputPath3034		
job4267	13232	0	939118	1812527	1016934	inputPath2993		
job4268	13235	3	649	399	67109811	inputPath3035		
job4269	13235	0	14548043	365451	159121	inputPath3036		
job4270	13236	1	916	208	115	inputPath3037		
job4271	13237	1	564	133	81	inputPath3038		
job4272	13238	1	564	108	70	inputPath3039		
job4273	13239	1	1086	434	191	inputPath3040		
job4274	13243	4	423	103	65	inputPath3041		
job4275	13251	8	57860716315	7480	29	inputPath2584		
job4276	13254	3	2587044208	3772406854	2374480332	inputPath3042		
job4277	13260	6	3158077616	2047	862	inputPath2556		
job4278	13262	2	955	264	136	inputPath3043		
job4279	13262	0	3158077616	3553	1211	inputPath2556		
job4280	13270	8	3158077616	2282	871	inputPath2556		
job4281	13274	4	154878036	316225267	1828	inputPath3044		
job4282	13304	30	35766377	0	8773041	inputPath3045		
job4283	13306	2	755	189	105	inputPath3046		
job4284	13311	5	3158077616	3484	1094	inputPath2556		
job4285	13314	3	649	418	67109811	inputPath3047		
job4286	13316	2	1	49	0	inputPath21		
job4287	13318	2	216508586	6559476	4297	inputPath1199		
job4288	13320	2	1002	324	155	inputPath3048		
job4289	13321	1	3158077616	3098	1043	inputPath2556		
job4290	13322	1	57860716315	67103330	27	inputPath2584		
job4291	13323	1	765	190	106	inputPath3049		
job4292	13324	1	3158067850	2852	1028	inputPath2556		
job4293	13324	0	85521	0	1441667	inputPath3050		
job4294	13325	1	3158067850	3044	1070	inputPath2556		
job4295	13326	1	3158077616	4376	1273	inputPath2556		
job4296	13327	1	3158077616	4835	1299	inputPath2556		
job4297	13328	1	569	138	86	inputPath3051		
job4298	13329	1	159312	0	1924324	inputPath3052		
job4299	13341	12	89442392973	64106761155	395218671	inputPath3053		
job4300	13343	2	834	269	141	inputPath3054		
job4301	13344	1	997	332	158	inputPath3055		
job4302	13345	1	1086	436	193	inputPath3056		
job4303	13350	5	3158067850	4950	1344	inputPath2556		
job4304	13352	2	98855	93622	71806	inputPath3057		
job4305	13360	8	916	240	121	inputPath3058		
job4306	13363	3	498169275861	922717378	45856919	inputPath3059		
job4307	13366	3	413529	468190	133480	inputPath3060		
job4308	13368	2	413529	466911	133480	inputPath3059		
job4309	13377	9	89442297591	64102326647	395218671	inputPath3052		
job4310	13378	1	3158077616	3274	1085	inputPath2556		
job4311	13397	19	930	245	128	inputPath3061		
job4312	13397	0	109714558932	451952989071	885493962	inputPath3062		
job4313	13403	6	812391	1188885	22353	inputPath3063		
job4314	13404	1	228465960	490925087	254742033	inputPath3064		
job4315	13405	1	122	0	635625	inputPath3065		
job4316	13406	1	649	399	67109811	inputPath3066		
job4317	13411	5	3158077616	4459	1268	inputPath2556		
job4318	13415	4	3158077616	5581	1373	inputPath2556		
job4319	13416	1	1054	418	189	inputPath3067		
job4320	13421	5	2739000	5274569	1221158	inputPath3068		
job4321	13423	2	342607935376	0	99307	inputPath2606		
job4322	13425	2	3158077616	6401	1458	inputPath2556		
job4323	13431	6	423	129	75	inputPath3069		
job4324	13433	2	3158067850	4435	1288	inputPath2556		
job4325	13437	4	3158067850	1554	705	inputPath2556		
job4326	13437	0	3158067850	6560	1466	inputPath2556		
job4327	13442	5	19174522	27645278	6706266	inputPath3070		
job4328	13443	1	1098905474	573400812	2349	inputPath2720		
job4329	13444	1	1	29	0	inputPath21		
job4330	13446	2	3158077616	220996785	126873689	inputPath2556		
job4331	13447	1	443	134	79	inputPath3071		
job4332	13449	2	777508778	124	22	inputPath2624		
job4333	13450	1	462870	0	24125	inputPath43		
job4334	13454	4	7852604039	0	818	inputPath2883		
job4335	13454	0	649	417	67109811	inputPath3072		
job4336	13456	2	635625	0	636299	inputPath3073		
job4337	13456	0	3158077616	51669	4706	inputPath2556		
job4338	13458	2	907	227	118	inputPath3074		
job4339	13462	4	71997	0	73870	inputPath3075		
job4340	13465	3	972	291	144	inputPath3076		
job4341	13468	3	4233153	37	244	inputPath23		
job4342	13469	1	736	156	88	inputPath3077		
job4343	13470	1	47178232339	58602912484	24494962473	inputPath3078		
job4344	13473	3	125	0	12012	inputPath3079		
job4345	13478	5	731	165	93	inputPath3080		
job4346	13479	1	792	233	121	inputPath3081		
job4347	13479	0	185138417	0	9877025	inputPath9		
job4348	13485	6	3158077616	221484160	130910027	inputPath2556		
job4349	13493	8	342607631050	0	222531	inputPath2606		
job4350	13496	3	6648584101	0	199686031	inputPath2619		
job4351	13497	1	1661904805	499688281	19509328	inputPath3082		
job4352	13498	1	136	0	62171783	inputPath3083		
job4353	13498	0	158211421	18	273	inputPath3084		
job4354	13509	11	996	350	163	inputPath3085		
job4355	13511	2	649	416	67109811	inputPath3086		
job4356	13514	3	3158077616	22307	2754	inputPath2556		
job4357	13516	2	961	299	149	inputPath3087		
job4358	13517	1	1780660161484	0	1704307192758	inputPath3088		
job4359	13518	1	12012	0	6241	inputPath3089		
job4360	13519	1	3158077616	224467018	130448019	inputPath2556		
job4361	13529	10	3158067850	436627	35012	inputPath2556		
job4362	13532	3	6648584101	0	9391	inputPath2619		
job4363	13532	0	636	217	116	inputPath3090		
job4364	13533	1	754669404	0	775167995	inputPath3091		
job4365	13533	0	762	209	113	inputPath3092		
job4366	13538	5	1777	88	69	inputPath3093		
job4367	13539	1	3158077616	232302431	132197932	inputPath2556		
job4368	13539	0	1041966	1209276	22419	inputPath3094		
job4369	13540	1	3240657694755	0	0	inputPath3095		
job4370	13544	4	24071479	0	272787980	inputPath3096		
job4371	13546	2	1	29	0	inputPath21		
job4372	13546	0	3158077616	218936501	130270822	inputPath2556		
job4373	13547	1	2769158350	743561	127805	inputPath3097		
job4374	13547	0	3158077616	3592	954	inputPath2556		
job4375	13548	1	362812187	0	2090	inputPath3096		
job4376	13550	2	3158077616	173190	13411	inputPath2556		
job4377	13552	2	649	420	67109811	inputPath3098		
job4378	13556	4	1027	363	167	inputPath3099		
job4379	13558	2	931	260	128	inputPath3100		
job4380	13559	1	81545852	246859444	273	inputPath3101		
job4381	13560	1	15403	10493	31243945	inputPath3102		
job4382	13574	14	62171783	0	18472826	inputPath3103		
job4383	13578	4	3158077616	223928011	131555001	inputPath2556		
job4384	13579	1	3158077616	48275	4764	inputPath2556		
job4385	13583	4	3360	5091	2122	inputPath3104		
job4386	13586	3	525126412	0	525255326	inputPath3105		
job4387	13589	3	95221627	196402086	1276	inputPath3106		
job4388	13590	1	1073	444	198	inputPath3107		
job4389	13591	1	110391855	423998393	230303093	inputPath3108		
job4390	13593	2	4514740151764	0	5661831667435	inputPath3109		
job4391	13596	3	947	265	136	inputPath3110		
job4392	13602	6	342608270018	0	118280	inputPath2606		
job4393	13605	3	3158077616	225893109	130991681	inputPath2556		
job4394	13606	1	649	417	67109811	inputPath3111		
job4395	13606	0	1109	455	209	inputPath3112		
job4396	13606	0	3158077616	1090899	90395	inputPath2556		
job4397	13609	3	15403	10793	27514671	inputPath3113		
job4398	13616	7	3158067850	10070	1684	inputPath2556		
job4399	13619	3	3158077616	232739492	133260827	inputPath2556		
job4400	13638	19	1006839	1103873	23781	inputPath3114		
job4401	13644	6	2069	1913	575	inputPath3115		
job4402	13644	0	57860716315	7420	29	inputPath2584		
job4403	13646	2	3158077616	222784192	128575365	inputPath2556		
job4404	13650	4	3158067850	169846	14878	inputPath2556		
job4405	13660	10	6648584101	0	68692	inputPath2619		
job4406	13661	1	98179228	202708728	16402	inputPath3116		
job4407	13662	1	4565	6650	2751	inputPath3117		
job4408	13663	1	1968863780206	206097421300	9750	inputPath3118		
job4409	13663	0	3158067850	224228682	132597205	inputPath2556		
job4410	13666	3	649	418	67109811	inputPath3119		
job4411	13667	1	3158077616	60592	6341	inputPath2556		
job4412	13667	0	740	0	1665	inputPath3120		
job4413	13669	2	3812121	38	285	inputPath3121		
job4414	13674	5	23858550	0	23819853	inputPath3122		
job4415	13675	1	10224	18414	5554	inputPath3123		
job4416	13679	4	97824667	202166948	5378	inputPath3124		
job4417	13681	2	135	0	1518215	inputPath3125		
job4418	13682	1	3158077616	221875180	132111017	inputPath2556		
job4419	13684	2	653	232	158	inputPath3126		
job4420	13686	2	30124666	0	435559665	inputPath3127		
job4421	13686	0	1	49	0	inputPath21		
job4422	13693	7	26319	50288	9455	inputPath3128		
job4423	13702	9	1856	1983	1218	inputPath3129		
job4424	13706	4	3158077616	1067151	94105	inputPath2556		
job4425	13707	1	3158067850	232367377	134069444	inputPath2556		
job4426	13709	2	97764520	201951019	2389	inputPath3130		
job4427	13718	9	4233153	37	244	inputPath23		
job4428	13721	3	649	417	67109811	inputPath3131		
job4429	13726	5	7852952145	0	984	inputPath2883		
job4430	13730	4	3651	4469	1176	inputPath3132		
job4431	13736	6	99228437	204377057	29908	inputPath3133		
job4432	13739	3	1518215	0	1491303	inputPath3134		
job4433	13742	3	1227	756	198	inputPath3135		
job4434	13743	1	3158077616	17382	2422	inputPath2556		
job4435	13744	1	67032	138729	16879	inputPath3136		
job4436	13746	2	3158077616	220969987	131896674	inputPath2556		
job4437	13750	4	3158067850	401582	34853	inputPath2556		
job4438	13752	2	513949	0	26634	inputPath43		
job4439	13756	4	228465960	456775018	234337222	inputPath3063		
job4440	13762	6	649	416	67109811	inputPath3137		
job4441	13770	8	1409	0	8904	inputPath3138		
job4442	13773	3	171453627	0	7182714	inputPath9		
job4443	13777	4	15403	9825	17591498	inputPath3139		
job4444	13777	0	1	29	0	inputPath21		
job4445	13780	3	476	0	285	inputPath3140		
job4446	13786	6	10984	20171	5052	inputPath3141		
job4447	13787	1	3158067850	109356	10537	inputPath2556		
job4448	13787	0	135	0	68377848	inputPath3142		
job4449	13787	0	98221820	202666533	7840	inputPath3143		
job4450	13790	3	3158067850	227168290	133334392	inputPath2556		
job4451	13793	3	2497	0	23175	inputPath3144		
job4452	13796	3	21938	0	4327	inputPath3145		
job4453	13800	4	98640703	203614593	23410	inputPath3146		
job4454	13804	4	3158077616	2021292	188854	inputPath2556		
job4455	13806	2	127996	0	1503558	inputPath3147		
job4456	13807	1	99951534	205712901	37805	inputPath3148		
job4457	13812	5	649	420	67109811	inputPath3149		
job4458	13816	4	3158067850	223342776	132707546	inputPath2556		
job4459	13818	2	476	0	267	inputPath3139		
job4460	13820	2	3158077616	238264086	135003377	inputPath2556		
job4461	13828	8	3158067850	5510	1306	inputPath2556		
job4462	13838	10	99429109	204937322	21364	inputPath3150		
job4463	13839	1	221574015	257998925	2928	inputPath3151		
job4464	13839	0	4877	6703	1325	inputPath3152		
job4465	13840	1	70578	140678	15207	inputPath3153		
job4466	13841	1	96404870	199711507	1725	inputPath3154		
job4467	13844	3	15613928	0	15536536	inputPath3155		
job4468	13849	5	68377848	0	41729644	inputPath3156		
job4469	13853	4	3158077616	222810776	128572868	inputPath2556		
job4470	13853	0	99053310	204283618	6943	inputPath3157		
job4471	13855	2	3158077616	256185	20177	inputPath2556		
job4472	13856	1	5786587778	4952149456	4475964	inputPath3158		
job4473	13857	1	57860716315	7293	28	inputPath2584		
job4474	13858	1	1308763546	2202843437	268368917	inputPath3159		
job4475	13868	10	649	416	67109811	inputPath3160		
job4476	13873	5	1693	1632	387	inputPath3161		
job4477	13883	10	246891857838	104170571162	2002232546	inputPath2973		
job4478	13885	2	393176307	946449056	514760882	inputPath3162		
job4479	13886	1	25749	50574	9585	inputPath3163		
job4480	13887	1	22125	0	4324	inputPath3164		
job4481	13892	5	1308752733	2202748182	384069311	inputPath3165		
job4482	13901	9	3158077616	224498401	132615681	inputPath2556		
job4483	13905	4	7634	13135	2249	inputPath3166		
job4484	13908	3	16440485565	4412263427	132326839	inputPath3167		
